Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 4: Crossover (Price & EMA 20) + MACD Crossover,Combi 5: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 6: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 7: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 9. Overbought/ Overbought,Combi 10. MACD Crossover + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
7/2/2024,488.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2297523754032841,0.6293662637666667
8/2/2024,489.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4133216171408997,0.816596654695647
9/2/2024,491.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5334684603447841,0.99273646
12/2/2024,491.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3944845977527508,0.9944994833333332
13/2/2024,484.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0028703505340746,0.9931572833333332
14/2/2024,489.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0802668030813083,0.6650903584444445
15/2/2024,492.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2542607616534942,0.991694968
16/2/2024,490.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4049682076116568,0.1689504496193333
20/2/2024,487.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2308275651626585,0.9957005425
21/2/2024,488.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1005466408199999,0.6665663033818667
22/2/2024,498.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2067189847342573,0.9664572072727272
23/2/2024,498.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2301979174994134,0.7225244166666668
26/2/2024,496.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2086085474680046,0.8811267206666666
27/2/2024,497.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2229493449371272,0.979063565
28/2/2024,496.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5379785582372015,0.62409007
29/2/2024,498.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1887218330561362,0.867056268
1/3/2024,503.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4391708516799603,0.967545835
4/3/2024,502.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0148407585012447,0.8152828921428571
5/3/2024,497.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6769162502881818
6/3/2024,500.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.513260999
7/3/2024,505.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9607465733333334
8/3/2024,502.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.994802351
11/3/2024,501.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9912571,0.77286837448497
12/3/2024,507.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.956595315
13/3/2024,506.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9975182033333332
14/3/2024,505.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.1621223731999999
15/3/2024,501.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.73910695375
18/3/2024,504.92,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.883889268
19/3/2024,507.73,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.50015467375
20/3/2024,512.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.961492019
21/3/2024,514.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7565100533333333
22/3/2024,513.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7708762733333333
25/3/2024,511.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.90704721
26/3/2024,510.78,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.9935283675
27/3/2024,515.07,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,,0.8849657593868444
28/3/2024,514.97,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.9997795,0.7822604665468
1/4/2024,514.08,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.999138872
2/4/2024,510.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8120462221194888
3/4/2024,511.37,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.39272808200545
4/4/2024,505.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8271038819016208
5/4/2024,510.41,Hold,Sell,Sell,Hold,Hold,Sell,Sell,Sell,Hold,Hold,0.99588346,0.8448697892592593
8/4/2024,510.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.4681242378125
9/4/2024,511.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9650561316666666
10/4/2024,506.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8354551776923077
11/4/2024,509.98,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,,0.903849416
12/4/2024,502.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.98871857,0.8107397305075293
15/4/2024,496.64,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,,0.876168979375
16/4/2024,495.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0013455549569299,0.800096021764706
17/4/2024,492.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,,0.7462657850000001
18/4/2024,491.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.9953908,0.6169961090909091
19/4/2024,487.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,,0.7150383317647059
22/4/2024,491.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,8.532021e-05,0.62512424631
23/4/2024,497.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.641915787941
24/4/2024,497.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.586070556424
25/4/2024,495.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.5761062118577778
26/4/2024,500.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.569869114123125
29/4/2024,502.17,Buy,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Hold,,0.626130269892575
30/4/2024,494.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.84662624
1/5/2024,492.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9310114224294688
2/5/2024,497.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9655716
3/5/2024,503.38,Buy,Hold,Buy,Buy,Hold,Hold,Hold,Buy,Hold,Buy,,0.7088919211111111
6/5/2024,508.57,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,,0.98684670875
7/5/2024,509.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7418159353846154
8/5/2024,509.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8705389812457144
9/5/2024,512.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.91585527
10/5/2024,512.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.8608569541666666
13/5/2024,512.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999933,0.58101396
14/5/2024,515.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.826940684
15/5/2024,521.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.49696084
16/5/2024,520.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.99573135,0.4826373332747363
17/5/2024,521.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9993394,0.4399907752342857
20/5/2024,521.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.99999038
21/5/2024,523.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.738445084
22/5/2024,521.63,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.99953115,0.9975183755555554
23/5/2024,517.82,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.7423798125000001
24/5/2024,521.25,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.64076332
28/5/2024,521.61,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.531328770375
29/5/2024,517.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.92677825
30/5/2024,514.52,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.7927586763636363
31/5/2024,519.21,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,,0.6148514842042857
3/6/2024,519.63,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,,0.8376297333333333
4/6/2024,520.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.3328361099999999
5/6/2024,526.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999613,0.646332349305225
6/6/2024,526.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99847126,0.659403585
7/6/2024,525.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7079706570909091
10/6/2024,527.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999068,0.5470834124999999
11/6/2024,528.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9992766725
12/6/2024,532.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.30611453
13/6/2024,534.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.45357153,0.92302297
14/6/2024,534.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9822672,0.7790579799999999
17/6/2024,538.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.6647403666666666
18/6/2024,540.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.569768525561135
20/6/2024,538.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.1988463016666667
21/6/2024,537.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.41102384
24/6/2024,536.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9999951,0.9978581033333334
25/6/2024,538.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9999856,0.9996995
26/6/2024,538.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.924699506
27/6/2024,539.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9999672,0.9978934
28/6/2024,537.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.717318871926791
1/7/2024,538.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.9072660681818182
2/7/2024,542.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0005460981,0.6897268125714285
3/7/2024,544.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.6810231999
5/7/2024,547.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.99940762125
8/7/2024,548.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.9997534533333332
9/7/2024,548.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.94730353,0.999908
10/7/2024,554.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.588288425,0.6589975933333333
11/7/2024,549.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.93073157
12/7/2024,553.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.7093353777777778
15/7/2024,554.62,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.99995196,0.9967338075
16/7/2024,557.91,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.7828404134397143
17/7/2024,550.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,3.4646895e-05,0.7287153915999999
18/7/2024,545.86,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.3432817850714286
19/7/2024,542.24,Hold,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,,0.37944590800375
22/7/2024,547.83,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,,0.86834658
23/7/2024,546.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.4910451375
24/7/2024,534.57,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Hold,0.99988294,0.6751049046475714
25/7/2024,531.79,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.99726593,0.333416925
26/7/2024,537.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.498721005
29/7/2024,538.06,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,,0.9892989811111113
30/7/2024,535.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,,0.8111992085714286
31/7/2024,544.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0004126999999999,0.8272639889604
1/8/2024,536.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8044291931339209
2/8/2024,526.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7644960366666668
5/8/2024,511.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,,0.7237999008766667
6/8/2024,515.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,,0.509792971625
7/8/2024,512.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7535198233333333
8/8/2024,524.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.86640025924875
9/8/2024,526.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8803710499999999,0.818285405
12/8/2024,526.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.95273995,0.96799715
13/8/2024,535.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.99996875
14/8/2024,537.06,Buy,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Buy,,0.6322961523771429
15/8/2024,546.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7804389,0.9554950175
16/8/2024,547.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6113641785714286
19/8/2024,552.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.5038318314285714
20/8/2024,551.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8987115988070441
21/8/2024,553.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8834442407272728
22/8/2024,549.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9887909,0.83686152
23/8/2024,555.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.5467360833333333
26/8/2024,553.89,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.7545021090909091
27/8/2024,554.65,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.99952458,0.7576854085714285
28/8/2024,551.43,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.9998392625
29/8/2024,551.48,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.73659540511
30/8/2024,556.75,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.620426221
3/9/2024,545.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4640550966666666,0.744135945
4/9/2024,544.17,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Sell,Hold,Sell,,0.999718202
5/9/2024,542.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99890643,0.7130815214285714
6/9/2024,533.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8733498455555555
9/9/2024,539.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9972903692857144
10/9/2024,542.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.999795505
11/9/2024,547.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99932432,0.6154543644444445
12/9/2024,552.21,Buy,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,0.499996882037185,0.5676066266363636
13/9/2024,555.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,,0.7539760690218541
16/9/2024,555.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999988,0.9780550890909092
17/9/2024,556.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.365462055
18/9/2024,554.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7268966158
19/9/2024,563.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6344184226125
20/9/2024,562.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9998497,0.7936928696111111
23/9/2024,564.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.9208976071428572
24/9/2024,566.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5360402,0.9998633666666666
25/9/2024,564.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.5809300077777777
26/9/2024,566.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.5143559923195384
27/9/2024,566.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.655563447647
30/9/2024,568.44,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.993345795
1/10/2024,563.35,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.16816590625
2/10/2024,563.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9171841028571428
3/10/2024,562.55,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9988225
4/10/2024,567.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7370900618181818
7/10/2024,562.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8711306528571429
8/10/2024,567.86,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.40014567046
9/10/2024,571.79,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99994487,0.53284291
10/10/2024,570.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.96724255
11/10/2024,574.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.650218615901
14/10/2024,578.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.650167694,0.96090664
15/10/2024,574.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6671571841666667
16/10/2024,576.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7731452255978571
17/10/2024,576.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9211622,0.90207150509125
18/10/2024,579.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.046707926945,0.5876200172310164
21/10/2024,578.22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9821086185714286
22/10/2024,577.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.751881885
23/10/2024,572.63,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,,0.86983919652675
24/10/2024,573.87,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.741266916
25/10/2024,573.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99989082,0.5542317868062699
28/10/2024,575.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999899,0.4726473136363637
29/10/2024,576.38,Buy,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,,0.8879994055555556
30/10/2024,574.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.93997467,0.7496807118215525
31/10/2024,563.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.4977921288460375
1/11/2024,565.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,,0.995287156
4/11/2024,564.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8720463679642375
5/11/2024,571.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,1.3947932e-06,0.811149705
6/11/2024,585.56,Buy,Buy,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Hold,,0.8004165398925001
7/11/2024,590.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.9996957,0.9904909
8/11/2024,592.64,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,,0.71398136825
11/11/2024,593.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.609716116
12/11/2024,591.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,,0.9976985
13/11/2024,591.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.52388009
14/11/2024,587.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999803,0.999701508
15/11/2024,580.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99987584,0.70091121
18/11/2024,582.7,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,,0.9934705425
19/11/2024,584.83,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,,0.9813096333333332
20/11/2024,585.02,Buy,Buy,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.5320744175000001
21/11/2024,588.17,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.9662796266666668
22/11/2024,589.99,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.92808292,0.99191463
25/11/2024,591.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.0303879824999999
26/11/2024,595.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9429658,0.9995023414285714
27/11/2024,593.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9996644,0.9983745771428572
29/11/2024,596.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.83310057177875
2/12/2024,598.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9999973,0.9993463114285712
3/12/2024,598.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.534817498175
4/12/2024,602.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7851036966666666
5/12/2024,601.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9998974,0.6610236583333333
6/12/2024,602.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.7789975358797693
9/12/2024,599.07,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.00042319,0.7428400233333333
10/12/2024,597.21,Sell,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Hold,,0.6667051233333333
11/12/2024,601.83,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.8955504196363637
12/12/2024,598.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7880486428114
13/12/2024,598.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4742427,0.9992991333333332
16/12/2024,601.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.2521016266116215
17/12/2024,598.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7005482244425334
18/12/2024,580.84,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,1.11585024e-07,0.616107619462255
19/12/2024,580.67,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,,0.74986655625
