Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 20) + MACD Crossover,Combi 4: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 5: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 6: Crossover (Price & EMA 50) + MACD Crossover,Combi 7: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
26/4/2023,208.26,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0981716852041626,0.3756499460340833
27/4/2023,237.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1880964492585843,0.8378811257658333
28/4/2023,239.01,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.4789482748736095,0.6084268601307692
1/5/2023,241.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4518659475,0.54470622
2/5/2023,237.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6662046887333334,
3/5/2023,235.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0362863625543837,
4/5/2023,232.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8709754433333333,
5/5/2023,231.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,6.3894213e-06,0.99964245
8/5/2023,232.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.536634318697,0.99011418
9/5/2023,232.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.45698780375,0.9980968
10/5/2023,231.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0596673999999999,0.56390387
11/5/2023,234.5,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9736102766666668,0.9999338
12/5/2023,232.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.512017647,
15/5/2023,237.56,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.38088139982,
16/5/2023,237.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3393564878333333,0.4699729225
17/5/2023,241.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.634081275,0.43971987273678
18/5/2023,245.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9282950466666668,0.54974896
19/5/2023,244.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4940717949238333,
22/5/2023,246.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2047468956824108,0.926845245
23/5/2023,245.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0799204877631178,0.39804349125
24/5/2023,247.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.013917696625,0.97782662
25/5/2023,251.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.22084217,0.9942453
26/5/2023,260.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.19894979,0.99719815
30/5/2023,261.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6777222033333333,0.7995097182
31/5/2023,263.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4622948799999999,0.985654425
1/6/2023,271.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0081079151428571,0.99991035
2/6/2023,271.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4951071032499999,0.99585482
5/6/2023,269.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6803020605975822,0.4987493549649069
6/6/2023,269.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9601495085714286,0.97062842
7/6/2023,262.16,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0220805266666666,0.6160189468661286
8/6/2023,263.14,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9832869875,0.99921295
9/6/2023,263.5,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0415045554632578,0.9948208
12/6/2023,269.57,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.942433125,0.99995595
13/6/2023,269.84,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999749625,0.99940335
14/6/2023,271.86,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6824452292142856,0.99999106
15/6/2023,280.29,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.249964995965,0.497410414234711
16/6/2023,279.47,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.57838084,0.9997281
20/6/2023,282.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.164606546,-0.958881
21/6/2023,280.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.243298185,
22/6/2023,283.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5227529436875,0.6006989079999999
23/6/2023,287.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.721738228,0.7707435861538462
26/6/2023,276.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6809641142461539,0.3453757966666667
27/6/2023,285.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6891195342857143,0.26411918
28/6/2023,283.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1431195059999999,
29/6/2023,279.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8434115560000001,
30/6/2023,285.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6566171516666667,
3/7/2023,284.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4284937595330346,
5/7/2023,292.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6804545053712916,0.5323987239309571
6/7/2023,290.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4985137387583333,0.80967424
7/7/2023,288.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2760761202400489,
10/7/2023,292.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4005871595249999,0.2999905776876443
11/7/2023,296.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3995231400160333,0.861552595
12/7/2023,307.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.596137275385345,
13/7/2023,311.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3962893701979091,0.98738813
14/7/2023,307.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0802190317749,
17/7/2023,308.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.34147456901991,0.825714552
18/7/2023,310.35,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5919851480471999,0.92558831
19/7/2023,314.29,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5335634322408989,-0.019136235
20/7/2023,300.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6251455583175,0.99228305
21/7/2023,292.65,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,-0.49916372278806,
24/7/2023,290.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.13467929106,0.9215962
25/7/2023,292.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2956676975754285,0.3326787166666666
26/7/2023,296.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.518909073947589,0.9689277
27/7/2023,310.01,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3143359425800573,0.2057086071055
28/7/2023,323.7,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.0398446796493026,0.9921931
31/7/2023,316.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4409541756286009,-0.00047977347
1/8/2023,320.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5455794998344542,0.99993708
2/8/2023,312.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6128352303333333,
3/8/2023,311.48,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9933433525,
4/8/2023,309.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-7.804596e-09,0.9948208
7/8/2023,314.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.790434847897491,0.99988467
8/8/2023,310.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.13365537,0.5691538917887385
9/8/2023,303.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5565521999999999,0.45825115
10/8/2023,304.07,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell,0.2376752044718,0.37857787
11/8/2023,299.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6087850854993999,0.9999883
14/8/2023,304.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0004311028571428,0.3994560433333333
15/8/2023,300.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8764898280000001,0.9959517175
16/8/2023,292.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9873482233333334,
17/8/2023,283.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.232191832752,0.9969905
18/8/2023,281.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4388155053666667,0.9986099
21/8/2023,288.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.34448204548,0.90830225
22/8/2023,286.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.254385849630425,-0.0263474105333333
23/8/2023,292.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9988825,0.1461023083333333
24/8/2023,285.19,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.9202041533333332,0.9999746
25/8/2023,283.94,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8301129068333334,0.6232794
28/8/2023,288.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4001987999399999,0.5041174075
29/8/2023,296.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.579925298,0.805283456
30/8/2023,293.49,Buy,Hold,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,0.6744928885714285,-0.00187115
31/8/2023,294.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499928521843035,0.9978012
1/9/2023,294.76,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.94523695,0.509968433
5/9/2023,298.51,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,0.5663201643219999,0.9948208
6/9/2023,297.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99998903,0.6734187216833333
7/9/2023,297.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.44626030755882,-0.082264095
8/9/2023,296.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.255730543500375,0.99716315
11/9/2023,305.88,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.460165809294,0.99997216
12/9/2023,300.01,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.161491408,0.997251315
13/9/2023,303.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49993459075737,0.3904317175
14/9/2023,310.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4965014675,0.9965280666666666
15/9/2023,298.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.64292950875,0.9978235666666668
18/9/2023,300.9,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.9988518,
19/9/2023,303.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.4994473663004212,0.9966097
20/9/2023,298.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.865827064,0.99419749
21/9/2023,294.12,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Sell,Hold,-0.0378953199999999,0.8848469510008888
22/9/2023,297.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4925968196157,0.9948208
25/9/2023,299.19,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.0010355917,
26/9/2023,297.33,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99910768,0.9948208
27/9/2023,296.12,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.4996754821833333,0.96526706
28/9/2023,302.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.30727478,
29/9/2023,298.57,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Buy,0.5947856796126899,0.97562796
2/10/2023,305.15,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.2930924917148,
3/10/2023,299.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.2498245000455,0.004187894
4/10/2023,303.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9163049333333334,0.5999946768972
5/10/2023,303.13,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.4964739412367978,0.99538762
6/10/2023,313.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00024477422,0.049348243
9/10/2023,316.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0517002566666666,0.9998313
10/10/2023,320.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.452888,0.99990886
11/10/2023,326.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1410170603333333,0.9997024
12/10/2023,322.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.83752548,0.99980537
13/10/2023,312.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.546152175,0.0407912199999999
16/10/2023,319.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.156280975,0.59569226125
17/10/2023,322.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9472708,0.9948208
18/10/2023,315.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6051949146285001,
19/10/2023,311.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3883074565671429,
20/10/2023,306.97,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,0.9975923,0.99067956
23/10/2023,312.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4987087353616205,-0.001487705
24/10/2023,310.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1766073885232124,
25/10/2023,297.9,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,-0.1019863305012205,-0.4906787286275
26/10/2023,286.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0562826938628043,0.0775108609421499
27/10/2023,295.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2517081310255399,0.986720888
30/10/2023,301.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9619045433333334,0.64512132480588
31/10/2023,299.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99961863,0.9994412
1/11/2023,310.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.626797615,0.99994284
2/11/2023,309.17,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Hold,-0.14456305,0.9963607566666668
3/11/2023,312.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499644917199335,0.9965124666666666
6/11/2023,314.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.997827612
7/11/2023,317.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0006029699999999,
8/11/2023,318.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6665986181622644,0.9948208
9/11/2023,318.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7247916166666667,0.24971073415
10/11/2023,326.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.04558997715835,0.7111943128571429
13/11/2023,327.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.498818077281235,
14/11/2023,334.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9801339166666666,0.5217601142
15/11/2023,330.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.899344585
16/11/2023,332.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9995177,0.8294644066666667
17/11/2023,333.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9961103,0.66480927445498
20/11/2023,338.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.86582255
21/11/2023,335.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.97682915
22/11/2023,339.63,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9948208
24/11/2023,336.38,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1390119400872,0.7102356101795626
27/11/2023,332.87,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.999338,
28/11/2023,337.14,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9993639,
29/11/2023,330.39,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,,0.9948208
30/11/2023,325.37,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Hold,-0.8070872499999999,-0.0001559770333333
1/12/2023,323.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,0.99981715,0.9998279
4/12/2023,318.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.98499375,0.9948208
5/12/2023,316.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9997685575,0.9948208
6/12/2023,315.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.478868425,0.771653766
7/12/2023,324.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.992755,0.4222458844733333
8/12/2023,330.93,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Buy,Buy,Hold,0.99999464,0.9947861
11/12/2023,323.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5686159504660148,0.6887187966723474
12/12/2023,332.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6664784831598953,0.486028667488
13/12/2023,332.91,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Buy,0.7787131,0.8410667516666667
14/12/2023,331.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9992700333333332,
15/12/2023,333.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,5.916522e-05,0.99976784
18/12/2023,342.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6654944896903,0.9961724666666668
19/12/2023,348.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3749896666666667,0.8123883567691582
20/12/2023,347.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6597656605316667,0.75988011
21/12/2023,352.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99993134,0.80648749
22/12/2023,351.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.99553454,0.983751865
26/12/2023,352.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.423615195
27/12/2023,355.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999267,0.99484855
28/12/2023,356.36,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2498776249967082,0.98847785
29/12/2023,352.03,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7775472366666666
2/1/2024,344.4,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0013843806,0.9965248
3/1/2024,342.59,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9998572,0.9980036
4/1/2024,345.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8957943575,0.504914491
5/1/2024,350.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.832159,
8/1/2024,356.7,Buy,Sell,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.9999538,0.9948208
9/1/2024,355.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.41805314,0.9965356566666664
10/1/2024,368.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4997963500135117,
11/1/2024,367.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4009227279,0.99796564
12/1/2024,372.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7477135445454546,0.7307036022847986
16/1/2024,365.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.65911996,0.7691907333333333
17/1/2024,366.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.976724615,0.9965463866666666
18/1/2024,374.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9511031028571428,0.05886303
19/1/2024,381.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.377053361151586,0.97146834
22/1/2024,379.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6665549553841666,0.9973659466666668
23/1/2024,383.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.40929157,
24/1/2024,388.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9769488133333332,0.671523743
25/1/2024,391.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3282063025,0.9986876833333334
26/1/2024,391.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99831283,0.98834764
29/1/2024,398.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2894508566666666,0.8307259760116666
30/1/2024,397.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999427,0.54361866
31/1/2024,388.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6966550129436573,0.7864594
1/2/2024,392.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4227246951775231,0.908522854
2/2/2024,472.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4312500825106033,0.7397454629197929
5/2/2024,456.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.270422131257585,0.6137922159694
6/2/2024,452.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4765644133333333,0.7235414067774906
7/2/2024,467.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.526752751495475,0.151756497025
8/2/2024,467.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.992637035,0.669704445
9/2/2024,465.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.796156688,0.98673202
12/2/2024,466.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8560107333333334,0.499838314512
13/2/2024,457.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2439052658575,0.9993366
14/2/2024,470.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7500063610275,0.4997106165819
15/2/2024,481.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.87416823,
16/2/2024,470.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9630398366666668,-0.00251873
20/2/2024,469.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2460188,0.8942924480000001
21/2/2024,465.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.930432,0.996278626
22/2/2024,483.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3333331156988773,0.995380735
23/2/2024,481.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7118190124999999
26/2/2024,479.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0092352255,0.656603155
27/2/2024,484.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,-0.025732812
