Date,Close,Weighted Sentiment Score,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 1 Days,Combi 2: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 2 Days,Combi 3: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 3 Days,Combi 4: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),Combi 4 Days,Combi 5: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 5 Days,Combi 6: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 6 Days,Combi 7: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 7 Days,Combi 8: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 8 Days,Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 9 Days,Combi 10: Crossover (Price & EMA 50) + SMA Crossover (8 & 12),Combi 10 Days
23/2/2022,22.35,0.6246793137894909,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
24/2/2022,23.7,0.6652178456677924,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/2/2022,24.11,0.7125847023101497,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
28/2/2022,24.34,0.6692064419309951,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
1/3/2022,23.43,0.9837221621212122,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
2/3/2022,24.18,0.4357141045320001,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
3/3/2022,23.67,0.2383806559989356,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
4/3/2022,22.9,0.0407193515621569,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
7/3/2022,21.32,0.879671815873683,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
8/3/2022,21.48,0.7080776253391513,Hold,10.0,Hold,9.0,Buy,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
9/3/2022,22.98,0.5136159648758679,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
10/3/2022,22.62,0.5485276289223869,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
11/3/2022,22.06,0.584992233741851,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
14/3/2022,21.29,0.5517502384362702,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
15/3/2022,22.94,0.1970898505513519,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
16/3/2022,24.46,0.9762577781666668,Buy,10.0,Buy,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Buy,8.0,Buy,8.0,Hold,8.0,Buy,10.0,Hold,10.0
17/3/2022,24.73,0.9994728142105264,Hold,10.0,Hold,9.0,Hold,9.0,Buy,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Buy,8.0,Hold,10.0,Hold,10.0
18/3/2022,26.41,0.3706260211362137,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Buy,10.0
21/3/2022,26.69,0.7607729722919345,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
22/3/2022,26.48,0.7486182596249996,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
23/3/2022,25.59,0.8270742031368624,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
24/3/2022,28.1,0.7300948210526227,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/3/2022,27.65,0.4665576955608826,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
28/3/2022,28.17,0.6482433647325031,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
29/3/2022,28.61,0.556982024673172,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
30/3/2022,27.64,0.7383363882175191,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
31/3/2022,27.24,0.8655066424545454,Hold,10.0,Hold,9.0,Sell,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
1/4/2022,26.67,0.7727996798637508,Hold,10.0,Hold,9.0,Sell,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
4/4/2022,27.31,0.3805762633534125,Sell,10.0,Sell,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Sell,8.0,Sell,8.0,Hold,8.0,Sell,10.0,Hold,10.0
5/4/2022,25.89,0.7435325894736843,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
6/4/2022,24.37,0.6888177769020389,Sell,10.0,Sell,9.0,Hold,9.0,Sell,8.0,Sell,10.0,Sell,8.0,Sell,8.0,Sell,8.0,Sell,10.0,Hold,10.0
7/4/2022,24.17,0.8541188932516106,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Sell,10.0
8/4/2022,23.08,0.3661701008135067,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
11/4/2022,21.88,0.3002156862295377,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
12/4/2022,21.47,0.3979879548994322,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
13/4/2022,22.17,0.0690724245463995,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
14/4/2022,21.22,0.6762526695833334,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
18/4/2022,21.75,0.7384776319450547,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
19/4/2022,22.16,0.6604106078429762,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
20/4/2022,21.45,0.5487189754028209,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
21/4/2022,20.15,0.5146249983911816,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
22/4/2022,19.48,0.7573211699786125,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/4/2022,19.87,0.617433146001953,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
26/4/2022,18.76,0.5310873422178568,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
27/4/2022,18.38,0.7175321950000001,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
28/4/2022,19.75,0.4328249726651854,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
29/4/2022,18.52,0.210976801463409,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
2/5/2022,19.5,0.1607597149025504,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
3/5/2022,19.57,0.6631520695843138,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
4/5/2022,20.3,0.4437279245810818,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
5/5/2022,18.81,0.609881106,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
6/5/2022,18.64,0.5959601081095893,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
9/5/2022,16.92,0.3795433984674302,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
10/5/2022,17.57,0.0915130396203222,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
11/5/2022,16.6,0.1973411595219615,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
12/5/2022,16.15,0.4919152153978392,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
13/5/2022,17.68,0.85582031248,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
16/5/2022,17.24,0.8036277783870969,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
17/5/2022,18.15,0.4837821232088889,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
18/5/2022,16.91,0.5292682944860869,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
19/5/2022,17.1,0.4997234341353763,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
20/5/2022,16.67,0.5515494873185184,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
23/5/2022,16.87,0.5172584324980986,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
24/5/2022,16.13,0.4776043377612398,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/5/2022,16.95,0.4774262040307203,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
26/5/2022,17.82,0.3212108208586623,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
27/5/2022,18.78,0.4133372225576049,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Buy,8.0,Buy,8.0,Hold,8.0,Hold,10.0,Hold,10.0
31/5/2022,18.64,0.2720656379652885,Hold,10.0,Hold,9.0,Hold,9.0,Buy,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Buy,8.0,Hold,10.0,Hold,10.0
1/6/2022,18.29,0.4299330768937817,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
2/6/2022,19.56,0.4876327877047136,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
3/6/2022,18.69,0.3557743838012653,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
6/6/2022,18.75,0.94435685625,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
7/6/2022,18.89,0.5082019320553278,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
8/6/2022,18.62,0.9241022054746704,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
9/6/2022,18.02,-0.0750691370503749,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
10/6/2022,16.95,0.2340102006129709,Sell,10.0,Sell,9.0,Hold,9.0,Sell,8.0,Sell,10.0,Sell,8.0,Sell,8.0,Sell,8.0,Hold,10.0,Hold,10.0
13/6/2022,15.62,0.7709606139285714,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
14/6/2022,15.81,0.6428096284389712,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
15/6/2022,16.5,0.4610983334131537,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
16/6/2022,15.58,0.5478427324223091,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
17/6/2022,15.86,0.21025555255671,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
21/6/2022,16.54,0.3858444420423103,Hold,10.0,Hold,9.0,Hold,9.0,Sell,8.0,Hold,10.0,Hold,8.0,Sell,8.0,Hold,8.0,Hold,10.0,Hold,10.0
22/6/2022,16.34,0.9407333742307692,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
23/6/2022,16.2,0.2636810368421053,Hold,10.0,Hold,9.0,Buy,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
24/6/2022,17.1,0.2202022584743904,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
27/6/2022,16.84,0.9160100761538464,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
28/6/2022,15.96,-0.0749835990292682,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
29/6/2022,15.52,0.022859937641791,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
30/6/2022,15.14,0.5609691408298887,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
1/7/2022,14.5,0.1345379462532344,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
5/7/2022,14.94,0.7740728748484851,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
6/7/2022,15.11,0.6585387939163029,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
7/7/2022,15.84,0.4486948436772843,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
8/7/2022,15.82,0.4102937807949969,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
11/7/2022,15.13,0.6131830865843547,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
12/7/2022,15.06,0.5241638662962963,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
13/7/2022,15.14,0.3619239923649173,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
14/7/2022,15.35,0.439770995,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
15/7/2022,15.74,0.6851805736500174,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Buy,10.0
18/7/2022,16.08,0.7769952746084806,Hold,10.0,Buy,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Hold,8.0,Buy,8.0,Hold,8.0,Buy,10.0,Hold,10.0
19/7/2022,16.97,0.8061407706971375,Hold,10.0,Hold,9.0,Hold,9.0,Buy,8.0,Buy,10.0,Hold,8.0,Hold,8.0,Buy,8.0,Hold,10.0,Hold,10.0
20/7/2022,17.78,0.3452586429300182,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
21/7/2022,18.02,0.8971323993333334,Hold,10.0,Buy,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Buy,10.0,Hold,10.0
22/7/2022,17.29,0.3096527230850592,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Buy,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/7/2022,17.0,0.8202212648,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
26/7/2022,16.51,0.8841029880952381,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Sell,10.0,Hold,10.0
27/7/2022,17.76,0.4066027371320753,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
28/7/2022,17.96,0.8611775611999999,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Buy,10.0,Hold,10.0
29/7/2022,18.14,0.6963702042861526,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
1/8/2022,18.41,0.7283898427027029,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
2/8/2022,18.5,0.7131426959873485,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
3/8/2022,18.87,0.8323506310512152,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
4/8/2022,19.19,0.7209138391434051,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
5/8/2022,18.96,0.9809218352941176,Hold,10.0,Hold,9.0,Sell,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
8/8/2022,17.77,0.3152821660134232,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
9/8/2022,17.06,0.1867928592375982,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Sell,10.0,Hold,10.0
10/8/2022,18.07,-0.014133004485874,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Sell,10.0,Sell,10.0
11/8/2022,17.92,0.107214872569741,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Buy,10.0,Buy,10.0
12/8/2022,18.68,0.3208343074792856,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Sell,10.0,Hold,10.0
15/8/2022,19.0,0.7358942886153848,Buy,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Buy,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
16/8/2022,18.85,0.8486826576000002,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Sell,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Sell,10.0
17/8/2022,18.31,0.0290178202418763,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
18/8/2022,18.75,0.5318535374027447,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
19/8/2022,17.82,0.7500264905063292,Sell,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
22/8/2022,17.01,0.7349605762653593,Hold,10.0,Sell,9.0,Hold,9.0,Sell,8.0,Sell,10.0,Hold,8.0,Sell,8.0,Sell,8.0,Sell,10.0,Buy,10.0
23/8/2022,17.16,0.5193207740948065,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Sell,10.0,Sell,10.0
24/8/2022,17.2,0.4018526454693009,Hold,10.0,Hold,9.0,Hold,9.0,Sell,8.0,Hold,10.0,Hold,8.0,Sell,8.0,Hold,8.0,Hold,10.0,Hold,10.0
25/8/2022,17.89,0.0831836573898104,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
26/8/2022,16.24,0.2113919895945512,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Buy,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Buy,10.0,Hold,10.0
29/8/2022,15.78,0.2548216256559139,Hold,10.0,Sell,9.0,Hold,9.0,Hold,8.0,Sell,10.0,Hold,8.0,Hold,8.0,Sell,8.0,Sell,10.0,Hold,10.0
30/8/2022,15.45,0.3193067813454349,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
31/8/2022,15.07,0.4770543778737863,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
1/9/2022,13.92,0.4781007884411557,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
2/9/2022,13.63,0.4589527074099988,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
6/9/2022,13.45,0.6231049594444443,Hold,10.0,Hold,9.0,Hold,9.0,Hold,8.0,Hold,10.0,Hold,8.0,Hold,8.0,Hold,8.0,Hold,10.0,Hold,10.0
